kms_driven,owner,age,power,brand,actual_price,predicted_price
5250.0,1,3.0,100.0,6.0,61000.0,47389.0
22365.0,1,10.0,100.0,6.0,27500.0,27315.0
61743.0,1,8.0,110.0,5.0,30000.0,23090.0
9300.0,1,11.0,150.0,4.0,30000.0,37440.0
35500.0,1,7.0,150.0,8.0,38700.0,42371.12
20000.0,1,5.0,350.0,2.0,120000.0,109283.2
27000.0,1,6.0,220.0,7.0,54400.0,49495.0
61000.0,1,6.0,135.0,7.0,27000.0,28688.99
33000.0,1,6.0,220.0,7.0,58000.0,53502.0
15768.0,1,6.0,125.0,5.0,28000.0,27382.86
47000.0,1,8.0,180.0,1.0,36700.0,49901.81333333334
30000.0,1,5.0,350.0,2.0,100000.0,86834.0
4000.0,1,3.0,350.0,2.0,148000.0,147532.0
14900.0,1,5.0,500.0,2.0,115000.0,118337.3295952381
96142.0,1,10.0,160.0,1.0,18500.0,24272.0
9300.0,1,8.0,390.0,10.0,100000.0,131950.0
23000.0,1,3.0,110.0,6.0,48000.0,44901.1
5000.0,1,5.0,750.0,15.0,350000.0,427600.0
55250.0,1,6.0,200.0,7.0,35000.0,73939.9
82178.0,1,18.0,135.0,6.0,5000.0,14561.25
42000.0,2,14.0,135.0,7.0,20000.0,13309.48
19000.0,2,6.0,150.0,4.0,35000.0,49376.77
75000.0,1,14.0,125.0,6.0,20999.0,16301.24
25435.0,1,5.0,150.0,7.0,48000.0,45609.0
10300.0,1,4.0,350.0,2.0,125000.0,130905.0
17000.0,1,9.0,350.0,2.0,99900.0,86970.28
45000.0,1,8.0,100.0,7.0,26799.0,25522.0
37000.0,1,9.0,150.0,4.0,26000.0,40001.0
34000.0,1,9.0,200.0,7.0,35000.0,40076.69
6537.0,1,4.0,200.0,10.0,140000.0,144450.0
13000.0,1,8.0,500.0,2.0,109500.0,111797.3
37250.0,1,17.0,100.0,6.0,17200.0,17106.0
14544.0,1,3.0,220.0,7.0,68000.0,79084.0
16051.0,1,6.0,250.0,14.0,175000.0,203143.0
23000.0,1,6.0,150.0,4.0,45000.0,83887.66666666669
7000.0,2,3.0,180.0,1.0,72000.0,72168.0
29000.0,1,10.0,350.0,2.0,68700.0,73070.0
3.0,1,3.0,1299.0,13.0,800000.0,822863.5
4500.0,1,3.0,200.0,1.0,98000.0,87984.0
37000.0,1,8.0,100.0,7.0,22000.0,25687.0
5900.0,1,3.0,200.0,6.0,98000.0,89808.0
25000.0,1,6.0,350.0,2.0,115000.0,92038.39826839825
19411.0,1,9.0,160.0,1.0,35000.0,57222.0
20000.0,1,5.0,500.0,2.0,125000.0,113843.0
30000.0,1,5.0,100.0,6.0,42000.0,31300.0
30000.0,1,7.0,390.0,10.0,90000.0,130568.0
2100.0,1,6.0,350.0,2.0,95000.0,102250.0
500.0,1,4.0,150.0,7.0,57000.0,59226.0
22724.0,1,7.0,150.0,7.0,38000.0,28920.0
20555.0,1,10.0,150.0,4.0,28000.0,50485.0
29494.0,2,8.0,100.0,6.0,37000.0,25689.99
25398.0,3,13.0,135.0,7.0,14000.0,17801.99
7300.0,1,3.0,350.0,2.0,140000.0,132529.0
1234.0,2,7.0,220.0,7.0,50000.0,47995.0
13574.0,1,9.0,150.0,4.0,35800.0,39084.0
38000.0,1,5.0,200.0,7.0,89000.0,72124.98
59000.0,1,15.0,100.0,6.0,17000.0,15074.99
39037.0,1,5.0,150.0,7.0,50000.0,37583.333333333336
5112.0,1,3.0,160.0,1.0,78000.0,81307.0
22400.0,1,6.0,350.0,2.0,110000.0,92976.0
14494.0,1,6.0,110.0,6.0,34000.0,31915.0
12250.0,1,10.0,150.0,4.0,38000.0,29160.0
25000.0,1,7.0,150.0,5.0,52000.0,44599.0
18580.0,3,6.0,390.0,10.0,125000.0,155338.0
15465.0,1,3.0,250.0,4.0,86000.0,102441.0
44000.0,1,13.0,125.0,7.0,13000.0,19030.0
6500.0,1,5.0,160.0,5.0,46500.0,73587.66666666666
18000.0,1,8.0,100.0,6.0,22000.0,24545.0
27000.0,1,7.0,200.0,10.0,110000.0,93835.0
5130.0,1,5.0,500.0,2.0,110000.0,140640.0
15000.0,1,5.0,500.0,2.0,130000.0,118337.3295952381
40000.0,1,11.0,150.0,5.0,15000.0,28438.75
73845.0,1,6.0,150.0,7.0,55000.0,32241.06
1500.0,1,3.0,150.0,8.0,93300.0,86556.0
53190.0,1,10.0,180.0,7.0,20000.0,24925.77
5300.0,1,2.0,150.0,8.0,95000.0,93888.95
32158.0,1,6.0,350.0,2.0,99000.0,89374.73142857144
20208.0,1,6.0,100.0,6.0,30000.0,32749.0
16956.0,1,7.0,180.0,1.0,55000.0,54014.0
6500.0,1,4.0,160.0,7.0,80000.0,52344.66666666666
23000.0,2,5.0,390.0,10.0,115000.0,163437.0
31216.0,1,5.0,500.0,2.0,114000.0,112450.0
9923.0,1,2.0,125.0,7.0,39000.0,48774.0
12975.0,1,6.0,350.0,2.0,95783.0,102448.7261904762
8000.0,1,5.0,100.0,1.0,30000.0,31461.0
20000.0,1,12.0,100.0,6.0,11000.0,17697.78
45330.0,1,14.0,100.0,6.0,20100.0,13832.01
1320.0,1,4.0,400.0,7.0,160000.0,159942.0
20000.0,1,8.0,125.0,5.0,22000.0,29099.0
24021.0,1,5.0,125.0,5.0,30000.0,36410.0
30000.0,1,5.0,150.0,7.0,67000.0,50356.211904761905
12580.0,1,8.0,150.0,4.0,34000.0,51638.33
12000.0,1,3.0,310.0,1.0,199000.0,192224.0
13175.0,2,5.0,150.0,4.0,73000.0,62818.0
7500.0,1,5.0,110.0,6.0,50000.0,44834.97
16128.0,1,4.0,150.0,7.0,62000.0,62224.0
14500.0,1,3.0,900.0,12.0,710000.0,848273.0
10000.0,1,13.0,125.0,7.0,13000.0,17836.51
37000.0,1,5.0,100.0,6.0,22500.0,34873.0
25000.0,1,7.0,100.0,7.0,29500.0,25840.0
18056.0,1,5.0,100.0,6.0,28500.0,31465.0
1700.0,1,3.0,150.0,8.0,80000.0,84016.0
7500.0,1,6.0,883.0,15.0,482000.0,562869.99
19598.0,1,6.0,100.0,6.0,37000.0,28498.0
13820.0,1,7.0,100.0,6.0,34000.0,26227.999999999996
8718.0,1,3.0,100.0,1.0,38000.0,38192.35
21200.0,1,4.0,200.0,1.0,64600.0,70210.35
10637.0,1,3.0,110.0,5.0,40000.0,42684.2
18454.0,1,4.0,160.0,1.0,54000.0,61880.0
12184.0,1,6.0,500.0,2.0,97000.0,96958.0
24500.0,1,12.0,200.0,7.0,39500.0,26943.0
54151.0,1,5.0,100.0,7.0,25000.0,25949.0
40000.0,1,9.0,150.0,4.0,33500.0,29250.0
13500.0,1,5.0,350.0,2.0,120000.0,114126.0
13223.0,1,12.0,1300.0,8.0,850000.0,987279.93
32000.0,1,5.0,350.0,2.0,120000.0,107463.0
56000.0,1,6.0,200.0,10.0,137500.0,85359.0
2820.0,1,5.0,100.0,6.0,32000.0,33533.77
16695.0,1,6.0,150.0,7.0,35000.0,48680.33333333334
17400.0,1,9.0,350.0,2.0,92000.0,83539.56
44000.0,1,13.0,180.0,7.0,18158.0,28414.99
9131.0,1,6.0,125.0,7.0,36000.0,36830.0
29189.0,1,4.0,135.0,7.0,29000.0,38148.35
16000.0,1,5.0,180.0,1.0,35999.0,57766.0
12000.0,1,3.0,150.0,4.0,80000.0,98369.0
50000.0,1,6.0,150.0,7.0,30000.0,31542.36
9500.0,1,9.0,350.0,2.0,80000.0,61017.01
8000.0,1,5.0,390.0,10.0,170000.0,156154.25
19000.0,1,5.0,160.0,5.0,70000.0,50920.0
3200.0,1,2.0,125.0,6.0,57000.0,63765.94
25000.0,1,7.0,110.0,5.0,26000.0,22935.0
17180.0,1,3.0,125.0,6.0,55000.0,49550.0
16000.0,1,3.0,320.0,4.0,308000.0,227470.76
85000.0,1,14.0,150.0,6.0,25000.0,18685.0
8000.0,1,3.0,650.0,12.0,550000.0,512760.0
18500.0,1,5.0,390.0,10.0,173000.0,154572.0
11760.0,1,4.0,200.0,7.0,100000.0,87205.19
167.0,1,2.0,390.0,10.0,200000.0,186042.5
45000.0,1,11.0,150.0,7.0,26000.0,21595.0
28478.0,1,5.0,125.0,6.0,37000.0,32180.0
9800.0,1,6.0,350.0,2.0,96100.0,100117.0
93566.0,1,6.0,150.0,7.0,40000.0,26074.98
25000.0,1,12.0,150.0,6.0,16088.0,18153.5
2780.0,1,2.0,110.0,5.0,65000.0,53289.64666666667
78000.0,1,13.0,100.0,6.0,15000.0,15128.0
31000.0,1,6.0,150.0,7.0,42990.0,41806.66666666667
26320.0,1,5.0,220.0,7.0,56000.0,60573.28333333333
25000.0,1,9.0,150.0,4.0,20000.0,38193.049999999996
14000.0,1,3.0,310.0,1.0,205000.0,187911.0
29249.0,1,6.0,200.0,10.0,85000.0,97507.0
63371.0,1,8.0,150.0,4.0,48000.0,52512.95
16336.0,1,7.0,350.0,2.0,87000.0,111680.0
42837.0,1,8.0,150.0,5.0,43000.0,38191.57
20021.0,1,5.0,220.0,7.0,60000.0,55000.0
9820.0,1,3.0,350.0,2.0,115000.0,99690.0
19000.0,1,9.0,150.0,4.0,22000.0,41435.0
19339.0,1,5.0,350.0,2.0,103000.0,103416.38
21000.0,1,5.0,500.0,2.0,102600.0,114895.0
32000.0,1,4.0,390.0,10.0,180800.0,171294.0
31000.0,2,4.0,150.0,7.0,40000.0,53426.33333333333
26090.0,1,7.0,110.0,6.0,32000.0,28993.02
16589.0,1,8.0,350.0,2.0,85999.0,90911.0
19100.0,1,4.0,320.0,4.0,254581.0,157331.22
14550.0,1,9.0,250.0,5.0,70000.0,71834.0
8903.0,1,8.0,220.0,7.0,45000.0,42039.11
12992.0,1,3.0,100.0,7.0,33000.0,34485.99
25536.0,1,7.0,865.0,3.0,550000.0,603904.0
4000.0,1,2.0,200.0,1.0,128000.0,108591.0
68500.0,2,7.0,150.0,4.0,68500.0,34969.91
23264.0,1,4.0,160.0,7.0,50000.0,50085.5
9614.0,1,11.0,150.0,4.0,24000.0,37040.0
16000.0,1,3.0,220.0,7.0,90000.0,80775.0
40000.0,1,24.0,100.0,6.0,23000.0,23460.0
52000.0,1,15.0,100.0,6.0,23300.0,12915.96
34859.0,1,3.0,100.0,7.0,32000.0,29778.5
17000.0,2,5.0,150.0,7.0,47000.0,46871.24285714285
29850.0,1,7.0,350.0,2.0,80000.0,88073.0
1200.0,1,7.0,160.0,1.0,39000.0,71408.38
9895.0,1,3.0,200.0,1.0,80000.0,71474.85
24461.0,1,7.0,100.0,1.0,22500.0,22336.0
10741.0,1,5.0,750.0,15.0,445600.0,414352.0
10000.0,1,2.0,200.0,10.0,168000.0,169764.25
13000.0,1,8.0,350.0,2.0,89000.0,85900.0
38000.0,1,15.0,180.0,7.0,12000.0,17721.24
17100.0,1,4.0,160.0,5.0,62000.0,67489.0
15288.0,2,5.0,350.0,2.0,95000.0,121377.0
15000.0,1,5.0,350.0,2.0,95000.0,113481.0
3300.0,1,5.0,410.0,2.0,115000.0,154185.98
15000.0,1,5.0,110.0,6.0,35100.0,37880.50952380952
28916.0,1,5.0,350.0,2.0,119999.0,108459.80000000002
1363.0,1,3.0,110.0,1.0,45000.0,50459.42
19346.0,1,4.0,150.0,7.0,26000.0,53534.36
6900.0,1,4.0,400.0,7.0,140000.0,122206.0
10000.0,1,5.0,100.0,1.0,24000.0,30785.0
21477.0,1,8.0,100.0,6.0,28000.0,31584.0
15000.0,1,5.0,150.0,7.0,45000.0,51576.25
14818.0,1,6.0,160.0,1.0,50000.0,51334.33333333334
13138.0,1,4.0,150.0,7.0,44000.0,60767.4
20595.0,1,12.0,100.0,6.0,22000.0,16723.0
36578.0,1,10.0,100.0,7.0,14500.0,20168.64
35000.0,1,15.0,100.0,6.0,12000.0,16002.32
11000.0,1,4.0,350.0,2.0,140000.0,122370.58333333331
32489.0,1,7.0,125.0,5.0,26000.0,31516.0
4000.0,1,5.0,110.0,5.0,40000.0,41692.37
6300.0,1,4.0,100.0,7.0,24000.0,28063.0
12785.0,2,12.0,150.0,4.0,32000.0,27901.0
20844.0,1,7.0,350.0,2.0,110000.0,85269.05238095239
50000.0,1,10.0,150.0,6.0,21000.0,24742.0
35000.0,1,14.0,100.0,6.0,14500.0,17328.666666666668
72354.0,1,10.0,150.0,4.0,45000.0,34487.0
30000.0,1,9.0,100.0,7.0,21500.0,20090.96
43000.0,2,9.0,125.0,5.0,14500.0,24524.79
37000.0,1,9.0,150.0,5.0,35000.0,44888.66666666667
16000.0,1,5.0,150.0,7.0,58100.0,46181.0
26000.0,2,12.0,125.0,5.0,33500.0,17878.98
28795.0,1,8.0,125.0,5.0,23000.0,30142.5
4500.0,1,4.0,150.0,5.0,65000.0,81540.66666666667
150.0,1,4.0,160.0,5.0,88000.0,78334.0
4832.0,1,4.0,410.0,2.0,140000.0,145997.4
10000.0,1,3.0,200.0,7.0,85000.0,99995.0
18184.0,1,8.0,100.0,7.0,28000.0,25643.97
8015.0,1,2.0,500.0,2.0,170000.0,170922.35
11052.0,1,3.0,220.0,7.0,70000.0,72535.0
16462.0,1,6.0,750.0,15.0,300000.0,358404.0
3000.0,1,1.0,125.0,5.0,81500.0,64144.66666666666
70000.0,2,12.0,125.0,4.0,9400.0,16710.0
46093.0,1,9.0,100.0,7.0,21000.0,19980.0
7000.0,1,4.0,150.0,8.0,65000.0,72257.05
40.0,1,2.0,125.0,10.0,152000.0,147930.0
15557.0,1,8.0,150.0,7.0,33000.0,36407.0
4118.0,1,6.0,500.0,2.0,160000.0,115260.0
80000.0,2,10.0,150.0,6.0,34500.0,20579.82
14993.0,1,6.0,125.0,5.0,37000.0,31797.3
7000.0,1,3.0,350.0,2.0,135000.0,141386.0
17677.0,1,4.0,350.0,2.0,125000.0,124682.00000000001
35000.0,2,12.0,100.0,6.0,18900.0,15943.113809523808
21500.0,1,6.0,150.0,4.0,45500.0,46792.91
29000.0,1,8.0,100.0,7.0,28100.0,18927.0
10000.0,1,5.0,100.0,6.0,35000.0,38886.0
17962.0,1,4.0,100.0,6.0,42000.0,36540.0
44000.0,1,7.0,100.0,6.0,30000.0,31893.5
28350.0,1,15.0,150.0,1.0,16000.0,18841.783333333333
21000.0,1,5.0,150.0,4.0,62000.0,64351.0
7976.0,1,2.0,250.0,10.0,175000.0,161150.0
25000.0,1,6.0,150.0,4.0,53499.0,48332.33333333333
30000.0,1,10.0,100.0,7.0,20000.0,21533.94
30000.0,1,7.0,220.0,7.0,50000.0,46712.19
11575.0,1,4.0,200.0,7.0,75000.0,78645.21333333333
600.0,1,5.0,750.0,15.0,430000.0,467760.0
16000.0,1,5.0,150.0,7.0,59000.0,46181.0
45000.0,1,7.0,150.0,8.0,30200.0,42220.0
19200.0,2,5.0,500.0,2.0,130000.0,115154.01
6300.0,2,5.0,750.0,15.0,371100.0,421761.0
25000.0,1,8.0,125.0,7.0,21000.0,24452.0
31006.0,1,5.0,150.0,7.0,35000.0,43182.135714285716
17500.0,2,6.0,350.0,2.0,85000.0,98648.0
30000.0,2,10.0,100.0,6.0,21700.0,23068.45
20000.0,1,4.0,200.0,7.0,76200.0,96624.705
71943.0,3,12.0,150.0,7.0,15344.0,17845.86
6700.0,2,3.0,200.0,10.0,127000.0,308902.0
28850.0,1,4.0,160.0,5.0,53000.0,61076.38
7000.0,1,4.0,160.0,7.0,65000.0,59040.34523809524
29318.0,1,7.0,350.0,2.0,75000.0,99033.0
7000.0,1,3.0,350.0,2.0,149000.0,141386.0
20000.0,1,9.0,100.0,6.0,24000.0,25739.666666666664
29369.0,1,5.0,500.0,2.0,110000.0,126627.0
25000.0,1,6.0,150.0,4.0,42000.0,48332.33333333333
15369.0,1,3.0,100.0,7.0,29000.0,33157.97
48785.0,1,14.0,180.0,7.0,25000.0,17384.0
70000.0,1,5.0,150.0,7.0,51000.0,36719.3
7900.0,1,3.0,250.0,10.0,174500.0,142850.0
9213.0,1,9.0,150.0,5.0,18000.0,30950.03
21582.0,1,3.0,150.0,7.0,70000.0,55830.0
10883.0,1,5.0,100.0,6.0,42000.0,36458.35
2897.0,1,10.0,100.0,6.0,12000.0,20775.0
22011.0,1,7.0,100.0,6.0,34000.0,27452.0
27400.0,1,12.0,150.0,7.0,22000.0,17595.166666666668
12090.0,1,10.0,100.0,7.0,17000.0,24508.0
38069.0,1,8.0,350.0,2.0,69000.0,92706.6
37326.0,1,5.0,390.0,10.0,150000.0,127205.73333333332
16000.0,1,6.0,300.0,9.0,192000.0,204598.95
5457.0,1,5.0,500.0,2.0,138000.0,135160.0
29639.0,1,5.0,350.0,2.0,110000.0,88425.0
19000.0,1,6.0,100.0,6.0,31621.0,35744.0
13000.0,1,4.0,390.0,10.0,145000.0,179653.116
15000.0,1,4.0,200.0,10.0,128000.0,134198.30047619046
46000.0,1,6.0,160.0,5.0,45000.0,52497.32
30800.0,1,12.0,125.0,1.0,10000.0,18786.0
32030.0,1,7.0,150.0,6.0,30000.0,41673.5
22000.0,1,5.0,500.0,2.0,135000.0,117692.0
20000.0,1,6.0,220.0,7.0,41000.0,67900.0
10533.0,1,6.0,110.0,5.0,34500.0,35512.99
29000.0,1,4.0,150.0,8.0,55000.0,52754.0
17602.0,1,13.0,110.0,1.0,14000.0,16429.0
8000.0,1,6.0,350.0,2.0,180000.0,96799.45
10500.0,1,5.0,150.0,7.0,65000.0,55133.2
12669.0,1,4.0,125.0,6.0,35000.0,39099.38
27000.0,1,6.0,150.0,7.0,35000.0,35957.0
4000.0,1,3.0,220.0,7.0,72000.0,77475.0
30000.0,1,12.0,100.0,6.0,16800.0,14821.323333333336
10400.0,1,4.0,350.0,2.0,110000.0,131370.0
11000.0,1,3.0,350.0,2.0,120000.0,139450.0
10906.0,2,3.0,160.0,1.0,65000.0,63464.64
11439.0,1,7.0,250.0,14.0,183000.0,195566.0
15383.0,1,2.0,100.0,7.0,38000.0,35517.14
27000.0,1,6.0,350.0,2.0,105800.0,110790.0
45000.0,1,4.0,350.0,2.0,120000.0,135460.0
12833.0,1,3.0,180.0,7.0,74084.0,72539.0
26000.0,1,2.0,150.0,7.0,35000.0,64415.0
67714.0,1,7.0,125.0,7.0,18000.0,25540.0
20000.0,1,8.0,220.0,7.0,38000.0,35655.0
19000.0,1,5.0,250.0,14.0,170000.0,239168.0
18568.0,1,5.0,220.0,7.0,68000.0,55800.0
40000.0,1,9.0,220.0,7.0,27500.0,39299.59
16796.0,1,3.0,500.0,2.0,175000.0,149530.0
26110.0,1,8.0,220.0,7.0,34000.0,43567.76
17300.0,1,6.0,200.0,7.0,89300.0,85769.0
27350.0,1,6.0,220.0,7.0,56000.0,48519.0
23560.0,1,5.0,500.0,2.0,115000.0,123596.0
36888.0,1,13.0,135.0,7.0,15000.0,17571.0
28000.0,1,4.0,200.0,1.0,65000.0,74279.73
25276.0,1,3.0,200.0,1.0,104300.0,75263.98
39450.0,1,14.0,135.0,7.0,20300.0,15293.24
17701.0,1,11.0,100.0,6.0,18000.0,26731.0
3884.0,1,3.0,350.0,2.0,102100.0,142120.0
46000.0,1,7.0,220.0,7.0,49990.0,50280.0
29100.0,1,6.0,350.0,2.0,108000.0,108023.49999999999
13000.0,1,4.0,200.0,10.0,160000.0,150978.33333333334
39000.0,2,10.0,150.0,6.0,46000.0,25368.42333333333
64000.0,1,8.0,220.0,7.0,31900.0,42030.86
8324.0,1,3.0,100.0,6.0,45000.0,48082.63333333333
20000.0,1,8.0,180.0,7.0,32000.0,38398.66
68000.0,1,16.0,150.0,7.0,15000.0,13694.0
13452.0,1,6.0,350.0,2.0,95000.0,92107.08333333331
50856.0,1,13.0,135.0,7.0,17500.0,16738.0
23000.0,1,8.0,150.0,7.0,35000.0,35276.63
30000.0,1,6.0,200.0,7.0,75000.0,80278.83333333333
17000.0,1,5.0,535.0,2.0,155000.0,150181.0
13900.0,2,3.0,500.0,2.0,163500.0,151018.92
21534.0,1,5.0,100.0,6.0,39000.0,30181.0
18158.0,1,6.0,150.0,8.0,53000.0,41401.23333333334
49000.0,1,7.0,125.0,5.0,22000.0,26254.0
13000.0,1,3.0,100.0,6.0,52000.0,49192.99
15095.0,1,6.0,100.0,1.0,23000.0,26493.97142857143
8500.0,2,5.0,125.0,5.0,36000.0,38677.96
12000.0,1,6.0,220.0,7.0,65200.0,53227.39404761905
40000.0,1,8.0,220.0,7.0,35300.0,48017.65083333334
12000.0,1,3.0,390.0,10.0,186100.0,203229.41
27000.0,1,4.0,150.0,4.0,56950.0,63475.0
1440.0,1,2.0,390.0,10.0,237818.0,252600.0
25000.0,1,8.0,350.0,2.0,97500.0,108191.66666666666
29878.0,1,4.0,150.0,4.0,75000.0,56921.5
9000.0,1,4.0,100.0,7.0,45500.0,35505.0
33846.0,1,5.0,160.0,1.0,47000.0,47809.0
47486.0,2,11.0,150.0,4.0,40000.0,26574.0
13000.0,1,8.0,223.0,6.0,55000.0,45515.0
13243.0,1,6.0,100.0,6.0,25000.0,30207.35
5448.0,1,2.0,100.0,6.0,39500.0,51822.36
14000.0,1,4.0,500.0,2.0,179000.0,149445.8333333333
25000.0,1,7.0,200.0,10.0,118000.0,87977.0
18000.0,1,9.0,100.0,6.0,27000.0,24545.0
4300.0,1,3.0,150.0,7.0,80000.0,69067.0
60000.0,1,7.0,150.0,5.0,65000.0,40581.99
2000.0,1,6.0,500.0,2.0,149000.0,111548.04
5580.0,1,4.0,350.0,2.0,130000.0,105290.16666666669
16000.0,1,8.0,125.0,5.0,24000.0,26822.0
18085.0,1,7.0,125.0,7.0,24000.0,22414.66
25000.0,1,9.0,100.0,7.0,25000.0,21629.0
35000.0,1,12.0,110.0,1.0,14500.0,16819.166666666668
27629.0,1,10.0,150.0,4.0,33000.0,30644.45
25388.0,1,11.0,220.0,7.0,25000.0,29635.83333333333
27000.0,1,6.0,220.0,7.0,44000.0,49495.0
2343.0,1,5.0,200.0,10.0,113000.0,146562.0
37181.0,1,14.0,150.0,6.0,13000.0,20823.81
5200.0,2,4.0,220.0,7.0,70000.0,64135.00000000001
23000.0,1,7.0,350.0,2.0,98000.0,89799.25
8500.0,1,4.0,500.0,2.0,150000.0,141616.58
19000.0,1,7.0,100.0,6.0,34000.0,24952.656666666666
2900.0,1,3.0,350.0,2.0,150000.0,144658.5
39858.0,1,11.0,150.0,7.0,19000.0,25066.56
20084.0,2,4.0,160.0,5.0,50000.0,60884.0
48500.0,1,11.0,150.0,4.0,37000.0,28318.0
41211.0,1,7.0,350.0,2.0,97000.0,76454.18428571429
27599.0,1,9.0,150.0,6.0,15000.0,28340.751904761906
56000.0,1,9.0,200.0,7.0,48928.0,38926.61
28619.0,1,8.0,125.0,5.0,29000.0,30172.5
18000.0,1,3.0,160.0,5.0,75000.0,66426.83333333334
23080.0,1,7.0,200.0,7.0,50000.0,51881.0
5670.0,1,5.0,650.0,12.0,420000.0,483191.33
12500.0,1,6.0,220.0,7.0,55000.0,52560.22738095239
3594.0,1,3.0,310.0,1.0,200000.0,189176.0
10000.0,1,6.0,500.0,2.0,150000.0,144724.99
5319.0,1,3.0,200.0,7.0,123000.0,98169.05
43000.0,1,7.0,125.0,7.0,26000.0,22424.0
9556.0,1,4.0,200.0,7.0,79000.0,101035.85
73190.0,1,8.0,100.0,6.0,20000.0,22477.86
30000.0,1,8.0,150.0,5.0,40000.0,45989.16333333334
40155.0,3,14.0,223.0,6.0,17000.0,23461.83333333333
12000.0,1,7.0,250.0,5.0,70000.0,89681.66666666669
24000.0,1,7.0,150.0,8.0,52000.0,43814.0
25000.0,1,4.0,390.0,10.0,200000.0,174935.0
10200.0,1,4.0,125.0,7.0,45000.0,38317.0
6500.0,1,5.0,200.0,10.0,140000.0,139847.0
11047.0,1,3.0,110.0,5.0,50000.0,39639.55
13800.0,1,3.0,350.0,2.0,125000.0,122700.0
500.0,1,2.0,350.0,2.0,170000.0,144416.0
146642.0,1,7.0,500.0,2.0,82000.0,107294.0
38000.0,1,7.0,250.0,5.0,85000.0,91672.0
29550.0,1,6.0,220.0,7.0,55000.0,44835.0
20000.0,1,9.0,100.0,6.0,21000.0,25739.666666666664
9465.0,1,4.0,250.0,10.0,140000.0,158903.12
27000.0,1,5.0,125.0,5.0,39000.0,36293.0
8252.0,1,3.0,350.0,2.0,115000.0,123392.0
12500.0,1,5.0,220.0,7.0,55000.0,66856.30571428571
31927.0,2,9.0,220.0,7.0,38000.0,35501.52
25000.0,1,7.0,220.0,7.0,65000.0,42204.03571428571
24500.0,1,7.0,100.0,6.0,24000.0,26802.0
3841.0,1,3.0,350.0,2.0,125000.0,140269.66666666666
36670.0,1,9.0,250.0,5.0,75000.0,100775.45
4981.0,1,6.0,390.0,10.0,150000.0,142390.0
20000.0,2,4.0,160.0,1.0,49500.0,53558.36
6500.0,1,5.0,300.0,11.0,120000.0,156236.0
3000.0,1,6.0,250.0,14.0,170000.0,209339.5
49000.0,1,11.0,135.0,7.0,27000.0,20446.11666666667
14000.0,1,3.0,150.0,4.0,83000.0,125840.0
25000.0,1,11.0,100.0,6.0,22600.0,25275.999999999996
16000.0,1,4.0,150.0,4.0,90000.0,75137.0
11166.0,1,3.0,350.0,2.0,140000.0,137750.0
12500.0,1,3.0,200.0,7.0,90000.0,93414.5
29000.0,1,8.0,110.0,6.0,27100.0,29635.0
17000.0,1,4.0,150.0,4.0,105900.0,70304.0
66016.0,1,9.0,150.0,6.0,30000.0,25395.35
6348.0,1,4.0,160.0,7.0,65000.0,48844.66666666666
9858.0,1,4.0,350.0,2.0,125000.0,109630.0
312.0,1,8.0,1300.0,8.0,950000.0,955992.35
9718.0,1,5.0,150.0,7.0,50000.0,45268.21
22174.0,1,5.0,100.0,7.0,22000.0,23702.0
22191.0,1,5.0,500.0,2.0,126508.0,117497.0
22000.0,1,8.0,150.0,4.0,65000.0,33526.0
68.0,1,3.0,125.0,5.0,60000.0,56114.0
26329.0,1,5.0,220.0,7.0,52000.0,60573.28333333333
8000.0,3,6.0,390.0,10.0,130000.0,157310.0
9700.0,1,7.0,500.0,2.0,102000.0,106103.63
41000.0,1,8.0,150.0,5.0,69000.0,35375.0
45335.0,1,7.0,100.0,7.0,24000.0,22367.0
9494.0,1,6.0,500.0,2.0,121000.0,140359.99
2701.0,1,4.0,500.0,2.0,120000.0,175596.53
19854.0,1,4.0,150.0,4.0,63000.0,56471.0
16592.0,1,6.0,100.0,1.0,22000.0,26505.2
8000.0,1,5.0,535.0,2.0,94836.0,155455.89
21522.0,1,5.0,100.0,6.0,30000.0,30181.0
1400.0,2,27.0,350.0,2.0,250000.0,93676.78
28425.0,1,8.0,125.0,7.0,20000.0,21489.0
10536.0,2,4.0,250.0,10.0,120000.0,156619.0
41000.0,1,3.0,150.0,8.0,65000.0,79194.26
20014.0,1,5.0,100.0,7.0,24000.0,24527.933333333334
10600.0,1,5.0,350.0,2.0,110400.0,127083.98333333334
59718.0,1,10.0,150.0,4.0,47000.0,33980.0
5382.0,1,5.0,150.0,4.0,45000.0,87475.25
26000.0,1,5.0,180.0,7.0,62500.0,45978.5
36273.0,1,8.0,150.0,7.0,35000.0,26046.0
29305.0,1,16.0,125.0,6.0,20000.0,18930.0
17999.0,1,9.0,150.0,4.0,19000.0,46614.99999999999
841.0,1,5.0,220.0,7.0,45000.0,60028.25
12000.0,1,4.0,410.0,2.0,150000.0,122617.55333333332
44580.0,1,5.0,160.0,5.0,58000.0,49899.40666666667
39500.0,1,7.0,150.0,7.0,36000.0,27200.0
13443.0,1,3.0,125.0,5.0,55000.0,46614.84
12919.0,1,5.0,150.0,8.0,60000.0,60204.81333333333
17000.0,1,6.0,220.0,7.0,80000.0,60540.83333333334
35000.0,3,10.0,150.0,6.0,14800.0,22078.0
9200.0,1,3.0,350.0,2.0,141800.0,137430.0
1143.0,2,2.0,250.0,4.0,130000.0,143347.0
